num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2022S000444;03/01/2022;9:45:00;CALL. JULIAN CAMARILLO, 91;91;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;447790,954;4476678,635;N;NULL
2022S000444;03/01/2022;9:45:00;CALL. JULIAN CAMARILLO, 91;91;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447790,954;4476678,635;N;NULL
2022S000444;03/01/2022;9:45:00;CALL. JULIAN CAMARILLO, 91;91;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Pasajero;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;447790,954;4476678,635;N;NULL
2022S000444;03/01/2022;9:45:00;CALL. JULIAN CAMARILLO, 91;91;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Pasajero;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;447790,954;4476678,635;N;NULL
2022S000445;09/01/2022;12:05:00;INTER. AEROPUERTO T-4, 0;0;21;BARAJAS;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;449573,507;4482098,471;N;NULL
2022S000445;09/01/2022;12:05:00;INTER. AEROPUERTO T-4, 0;0;21;BARAJAS;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;449573,507;4482098,471;N;NULL
2022S000446;10/01/2022;8:00:00;AUTOV. A-3, +00700E;+00700E;19;VICÁLVARO;Choque contra obstáculo fijo;Nublado;Turismo;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;446737,17;4471371,65;N;NULL
2022S000447;09/01/2022;7:15:00;CALL. FUENTE CARRANTONA / CALL. JOSE BERGAMIN;59;14;MORATALAZ;Alcance;NULL;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;446572,462;4473528,616;N;NULL
2022S000447;09/01/2022;7:15:00;CALL. FUENTE CARRANTONA / CALL. JOSE BERGAMIN;59;14;MORATALAZ;Alcance;NULL;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;446572,462;4473528,616;N;NULL
2022S000447;09/01/2022;7:15:00;CALL. FUENTE CARRANTONA / CALL. JOSE BERGAMIN;59;14;MORATALAZ;Alcance;NULL;Turismo;Pasajero;De 25 a 29 años;Hombre;NULL;NULL;446572,462;4473528,616;N;NULL
2022S000448;10/01/2022;11:12:00;AVDA. PLANETARIO / CALL. MENESES;2;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442058,643;4471686,452;N;NULL
2022S000448;10/01/2022;11:12:00;AVDA. PLANETARIO / CALL. MENESES;2;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;442058,643;4471686,452;N;NULL
2022S000449;10/01/2022;11:30:00;GTA. CUATRO CAMINOS / CALL. RAIMUNDO FERNANDEZ VILLAVERDE;1;7;CHAMBERÍ;Choque contra obstáculo fijo;Despejado;Autobús;Conductor;De 25 a 29 años;Hombre;NULL;NULL;440316,638;4477574,088;N;NULL
2022S000450;10/01/2022;11:50:00;CALL. RAVENA / CALL. NUREMBERG;1;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;447674,787;4474363,859;S;NULL
2022S000450;10/01/2022;11:50:00;CALL. RAVENA / CALL. NUREMBERG;1;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;2;Ingreso inferior o igual a 24 horas;447674,787;4474363,859;N;NULL
2022S000450;10/01/2022;11:50:00;CALL. RAVENA / CALL. NUREMBERG;1;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 15 a 17 años;Hombre;2;Ingreso inferior o igual a 24 horas;447674,787;4474363,859;N;NULL
2022S000452;10/01/2022;9:18:00;CALL. PIROTECNIA / CALL. ALBERTO SANCHEZ;32;19;VICÁLVARO;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;449602,437;4471938,395;N;NULL
2022S000452;10/01/2022;9:18:00;CALL. PIROTECNIA / CALL. ALBERTO SANCHEZ;32;19;VICÁLVARO;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;449602,437;4471938,395;N;NULL
2022S000453;10/01/2022;12:30:00;CALL. ALCALA / CALL. ARGENTINA;333;15;CIUDAD LINEAL;Atropello a persona;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;444967,367;4476033,003;N;NULL
2022S000453;10/01/2022;12:30:00;CALL. ALCALA / CALL. ARGENTINA;333;15;CIUDAD LINEAL;Atropello a persona;Despejado;Furgoneta;Peatón;Más de 74 años;Mujer;1;Atención en urgencias sin posterior ingreso;444967,367;4476033,003;N;NULL
2022S000454;10/01/2022;11:18:00;CALL. MINERVA, 133;133;19;VICÁLVARO;Alcance;NULL;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;448480,951;4471827,484;N;NULL
2022S000454;10/01/2022;11:18:00;CALL. MINERVA, 133;133;19;VICÁLVARO;Alcance;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;448480,951;4471827,484;N;NULL
2022S000455;10/01/2022;12:30:00;CMNO. CRUCES, 28;28;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;435774,248;4469496,751;N;NULL
2022S000455;10/01/2022;12:30:00;CMNO. CRUCES, 28;28;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;435774,248;4469496,751;N;NULL
2022S000455;10/01/2022;12:30:00;CMNO. CRUCES, 28;28;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;435774,248;4469496,751;N;NULL
2022S000455;10/01/2022;12:30:00;CMNO. CRUCES, 28;28;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;435774,248;4469496,751;N;NULL
2022S000456;10/01/2022;13:35:00;CALL. GONZALO DE CESPEDES, 21;21;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;450761,802;4480268,422;N;NULL
2022S000456;10/01/2022;13:35:00;CALL. GONZALO DE CESPEDES, 21;21;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;NULL;NULL;450761,802;4480268,422;N;NULL
2022S000457;10/01/2022;12:55:00;PASEO. PONTONES / CALL. ALEJANDRO DUMAS;22B;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;439012,922;4472863,299;N;NULL
2022S000457;10/01/2022;12:55:00;PASEO. PONTONES / CALL. ALEJANDRO DUMAS;22B;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;439012,922;4472863,299;N;NULL
2022S000457;10/01/2022;12:55:00;PASEO. PONTONES / CALL. ALEJANDRO DUMAS;22B;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;439012,922;4472863,299;N;NULL
2022S000458;09/01/2022;15:00:00;CALL. RIBERA DEL MANZANARES, 95;95;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;NULL;Motocicleta hasta 125cc;Conductor;Desconocido;Desconocido;NULL;NULL;438112,139;4475338,309;N;NULL
2022S000458;09/01/2022;15:00:00;CALL. RIBERA DEL MANZANARES, 95;95;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;NULL;Motocicleta hasta 125cc;Conductor;Desconocido;Desconocido;NULL;NULL;438112,139;4475338,309;N;NULL
2022S000458;09/01/2022;15:00:00;CALL. RIBERA DEL MANZANARES, 95;95;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;438112,139;4475338,309;N;NULL
2022S000459;10/01/2022;13:20:00;CTRA. VILLAVERDE A VALLECAS, 26;26;17;VILLAVERDE;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441529,911;4467317,958;N;NULL
2022S000459;10/01/2022;13:20:00;CTRA. VILLAVERDE A VALLECAS, 26;26;17;VILLAVERDE;Colisión múltiple;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;441529,911;4467317,958;N;NULL
2022S000459;10/01/2022;13:20:00;CTRA. VILLAVERDE A VALLECAS, 26;26;17;VILLAVERDE;Colisión múltiple;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;441529,911;4467317,958;N;NULL
2022S000460;10/01/2022;14:20:00;POLIG. ARTESANAL DE LA CERAMICA / CALL. EL BOSCO;0;13;PUENTE DE VALLECAS;Colisión múltiple;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;444383,248;4472893,832;N;NULL
2022S000460;10/01/2022;14:20:00;POLIG. ARTESANAL DE LA CERAMICA / CALL. EL BOSCO;0;13;PUENTE DE VALLECAS;Colisión múltiple;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;444383,248;4472893,832;N;NULL
2022S000460;10/01/2022;14:20:00;POLIG. ARTESANAL DE LA CERAMICA / CALL. EL BOSCO;0;13;PUENTE DE VALLECAS;Colisión múltiple;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;444383,248;4472893,832;N;NULL
2022S000461;09/01/2022;20:15:00;CALL. CAMPEZO, 7;7;20;SAN BLAS-CANILLEJAS;Colisión múltiple;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;450547,212;4477106,192;N;NULL
2022S000461;09/01/2022;20:15:00;CALL. CAMPEZO, 7;7;20;SAN BLAS-CANILLEJAS;Colisión múltiple;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;450547,212;4477106,192;N;NULL
2022S000461;09/01/2022;20:15:00;CALL. CAMPEZO, 7;7;20;SAN BLAS-CANILLEJAS;Colisión múltiple;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;450547,212;4477106,192;N;NULL
2022S000461;09/01/2022;20:15:00;CALL. CAMPEZO, 7;7;20;SAN BLAS-CANILLEJAS;Colisión múltiple;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;450547,212;4477106,192;N;NULL
2022S000461;09/01/2022;20:15:00;CALL. CAMPEZO, 7;7;20;SAN BLAS-CANILLEJAS;Colisión múltiple;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;450547,212;4477106,192;N;NULL
2022S000461;09/01/2022;20:15:00;CALL. CAMPEZO, 7;7;20;SAN BLAS-CANILLEJAS;Colisión múltiple;Despejado;Turismo;Pasajero;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;450547,212;4477106,192;N;NULL
2022S000462;10/01/2022;15:50:00;CALL. GENERAL ORAA, 26;26;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441989,063;4476395,244;N;NULL
2022S000462;10/01/2022;15:50:00;CALL. GENERAL ORAA, 26;26;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441989,063;4476395,244;N;NULL
2022S000463;10/01/2022;15:10:00;CALL. CEBREROS, 56;56;10;LATINA;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;436521,732;4472924,701;N;NULL
2022S000463;10/01/2022;15:10:00;CALL. CEBREROS, 56;56;10;LATINA;Colisión lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;436521,732;4472924,701;N;NULL
2022S000464;10/01/2022;14:29:00;CALL. ARACNE, 29;29;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;449989,339;4477254,626;N;NULL
2022S000464;10/01/2022;14:29:00;CALL. ARACNE, 29;29;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;449989,339;4477254,626;N;NULL
2022S000465;10/01/2022;14:55:00;CALL. PEGASO / CALL. MANZANAR;29;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444931,867;4479604,743;N;NULL
2022S000465;10/01/2022;14:55:00;CALL. PEGASO / CALL. MANZANAR;29;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;444931,867;4479604,743;N;NULL
2022S000466;10/01/2022;14:25:00;CALL. CAIDOS DE LA DIVISION AZUL, 7;7;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;442677,867;4479882,974;N;NULL
2022S000466;10/01/2022;14:25:00;CALL. CAIDOS DE LA DIVISION AZUL, 7;7;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;442677,867;4479882,974;N;NULL
2022S000466;10/01/2022;14:25:00;CALL. CAIDOS DE LA DIVISION AZUL, 7;7;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 65 a 69 años;Mujer;NULL;NULL;442677,867;4479882,974;N;NULL
2022S000467;10/01/2022;15:40:00;CALL. DOCTOR ESQUERDO / PLAZA. CONDE DE CASAL;175;3;RETIRO;Colisión lateral;Despejado;Camión rígido;Conductor;De 50 a 54 años;Hombre;NULL;NULL;443145,669;4473132,729;N;NULL
2022S000467;10/01/2022;15:40:00;CALL. DOCTOR ESQUERDO / PLAZA. CONDE DE CASAL;175;3;RETIRO;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;443145,669;4473132,729;N;NULL
2022S000468;10/01/2022;15:40:00;CALL. BENJAMIN PALENCIA / CALL. MALGRAT DE MAR;45;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;NULL;NULL;445309,755;4471733,76;N;NULL
2022S000468;10/01/2022;15:40:00;CALL. BENJAMIN PALENCIA / CALL. MALGRAT DE MAR;45;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;445309,755;4471733,76;N;NULL
2022S000468;10/01/2022;15:40:00;CALL. BENJAMIN PALENCIA / CALL. MALGRAT DE MAR;45;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;NULL;NULL;445309,755;4471733,76;N;NULL
2022S000473;12/01/2022;18:08:00;PLAZA. GRECIA / AVDA. LUIS ARAGONES;3;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448555,065;4476270,409;S;NULL
2022S000474;10/01/2022;15:10:00;CALL. DOCTOR ESQUERDO / CALL. JORGE JUAN;34;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;443248,913;4474924,826;N;NULL
2022S000474;10/01/2022;15:10:00;CALL. DOCTOR ESQUERDO / CALL. JORGE JUAN;34;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;443248,913;4474924,826;N;NULL
2022S000474;10/01/2022;15:10:00;CALL. DOCTOR ESQUERDO / CALL. JORGE JUAN;34;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 55 a 59 años;Mujer;NULL;NULL;443248,913;4474924,826;N;NULL
2022S000475;10/01/2022;17:20:00;CALL. LOPEZ DE HOYOS, 325;325;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444169,255;4479275,293;N;NULL
2022S000475;10/01/2022;17:20:00;CALL. LOPEZ DE HOYOS, 325;325;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;444169,255;4479275,293;S;NULL
2022S000476;10/01/2022;19:10:00;CALL. CAMPOTEJAR / CALL. SACROMONTE;17;12;USERA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440288,752;4469028,987;N;NULL
2022S000476;10/01/2022;19:10:00;CALL. CAMPOTEJAR / CALL. SACROMONTE;17;12;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440288,752;4469028,987;N;NULL
2022S000477;10/01/2022;17:45:00;CUSTA. SAN VICENTE, 1;1;1;CENTRO;Colisión frontal;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439540,456;4474853,177;N;NULL
2022S000477;10/01/2022;17:45:00;CUSTA. SAN VICENTE, 1;1;1;CENTRO;Colisión frontal;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;439540,456;4474853,177;N;NULL
2022S000478;10/01/2022;14:50:00;AUTOV. M-30, +00700I PK 7,900;+00700I;4;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;444100,174;4474933,773;N;NULL
2022S000478;10/01/2022;14:50:00;AUTOV. M-30, +00700I PK 7,900;+00700I;4;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;444100,174;4474933,773;N;NULL
2022S000479;10/01/2022;18:20:00;AUTOV. M-30, +00600I;+00600I;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;443968,945;4475981,5;N;NULL
2022S000479;10/01/2022;18:20:00;AUTOV. M-30, +00600I;+00600I;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;443968,945;4475981,5;N;NULL
2022S000480;10/01/2022;17:45:00;GTA. LUXEMBURGO / AVDA. PARTENON;2;21;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447427,912;4479330,469;N;NULL
2022S000480;10/01/2022;17:45:00;GTA. LUXEMBURGO / AVDA. PARTENON;2;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;447427,912;4479330,469;N;NULL
2022S000481;10/01/2022;20:15:00;CALL. VELAZQUEZ / CALL. JOAQUIN COSTA;146;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;442106,722;4477104,944;N;NULL
2022S000481;10/01/2022;20:15:00;CALL. VELAZQUEZ / CALL. JOAQUIN COSTA;146;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 60 a 64 años;Mujer;NULL;NULL;442106,722;4477104,944;N;NULL
2022S000483;10/01/2022;20:15:00;AVDA. DEMOCRACIA, 3;3;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;447212,13;4471278,82;N;NULL
2022S000483;10/01/2022;20:15:00;AVDA. DEMOCRACIA, 3;3;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;447212,13;4471278,82;N;NULL
2022S000483;10/01/2022;20:15:00;AVDA. DEMOCRACIA, 3;3;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 55 a 59 años;Mujer;NULL;NULL;447212,13;4471278,82;N;NULL
2022S000484;10/01/2022;20:30:00;PSAJE. LINCE / CALL. CRUZ DEL SUR;1;3;RETIRO;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;443253,029;4473333,823;N;NULL
2022S000484;10/01/2022;20:30:00;PSAJE. LINCE / CALL. CRUZ DEL SUR;1;3;RETIRO;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;443253,029;4473333,823;N;NULL
2022S000485;10/01/2022;21:00:00;AVDA. OPORTO / CALL. VIA LUSITANA;1;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438981,01;4470746,783;N;NULL
2022S000486;10/01/2022;21:00:00;PASEO. CASTELLANA, 172;172;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;441552,205;4479040,861;N;NULL
2022S000486;10/01/2022;21:00:00;PASEO. CASTELLANA, 172;172;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;441552,205;4479040,861;S;NULL
2022S000487;10/01/2022;20:55:00;CALL. CAMPEZO / CALL. DEYANIRA;14;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Mujer;1;Atención en urgencias sin posterior ingreso;450547,585;4477106,025;N;NULL
2022S000487;10/01/2022;20:55:00;CALL. CAMPEZO / CALL. DEYANIRA;14;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;450547,585;4477106,025;N;NULL
2022S000488;10/01/2022;22:35:00;CALL. ANTONIO LOPEZ / CALL. MARQUES DE JURA REAL;65;11;CARABANCHEL;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439927,259;4471732,071;N;NULL
2022S000488;10/01/2022;22:35:00;CALL. ANTONIO LOPEZ / CALL. MARQUES DE JURA REAL;65;11;CARABANCHEL;Caída;Despejado;Motocicleta hasta 125cc;Peatón;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;439927,259;4471732,071;N;NULL
2022S000490;08/01/2022;23:10:00;CALL. ANA DE AUSTRIA, 3A;3A;16;HORTALEZA;Colisión múltiple;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;443559,488;4482744,55;N;NULL
2022S000490;08/01/2022;23:10:00;CALL. ANA DE AUSTRIA, 3A;3A;16;HORTALEZA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443559,488;4482744,55;N;NULL
2022S000490;08/01/2022;23:10:00;CALL. ANA DE AUSTRIA, 3A;3A;16;HORTALEZA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443559,488;4482744,55;N;NULL
2022S000491;10/01/2022;23:10:00;CALL. JOSE ABASCAL, 56;56;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;441287;4476606,22;N;NULL
2022S000491;10/01/2022;23:10:00;CALL. JOSE ABASCAL, 56;56;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441287;4476606,22;N;NULL
2022S000491;10/01/2022;23:10:00;CALL. JOSE ABASCAL, 56;56;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Pasajero;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441287;4476606,22;N;NULL
2022S000492;11/01/2022;2:50:00;CALL. VELAZQUEZ, 87;87;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Motocicleta hasta 125cc;Conductor;Desconocido;Desconocido;NULL;NULL;442040,213;4476093,883;N;NULL
2022S000492;11/01/2022;2:50:00;CALL. VELAZQUEZ, 87;87;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Motocicleta hasta 125cc;Conductor;Desconocido;Desconocido;NULL;NULL;442040,213;4476093,883;N;NULL
2022S000492;11/01/2022;2:50:00;CALL. VELAZQUEZ, 87;87;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Todo terreno;Conductor;Desconocido;Desconocido;NULL;NULL;442040,213;4476093,883;N;NULL
2022S000492;11/01/2022;2:50:00;CALL. VELAZQUEZ, 87;87;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;442040,213;4476093,883;S;NULL
2022S000492;11/01/2022;2:50:00;CALL. VELAZQUEZ, 87;87;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;442040,213;4476093,883;N;NULL
2022S000494;11/01/2022;2:50:00;AVDA. BRASILIA / AVDA. BADAJOZ;33;4;SALAMANCA;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443949,745;4476908,398;N;NULL
2022S000496;10/01/2022;11:00:00;CALL. FERROCARRIL, 19;19;2;ARGANZUELA;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;440943,22;4472477,795;N;NULL
2022S000497;10/01/2022;10:00:00;CALL. ISLAS CIES / CALL. ISLA DE ONS;73;8;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;438880,314;4481242,835;N;NULL
2022S000497;10/01/2022;10:00:00;CALL. ISLAS CIES / CALL. ISLA DE ONS;73;8;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Conductor;De 70 a 74 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;438880,314;4481242,835;N;NULL
